id,prefix,question,golden_code,answer,unit,topic,official_cot,is_augmented,question_source,cot_source,answer_source,unit_source,topic_source,prefix_source,golden_code_source
CH040,CH,A 0.4 H inductor is connected in series with a 20 μF capacitor. Determine the resonant frequency.,"import math

# Given values
L = 0.4  # Inductance in Henrys
C = 20e-6  # Capacitance in Farads

# Calculate the resonant frequency
f = 1 / (2 * math.pi * math.sqrt(L * C))

# Convert the result to Hertz and store it in a variable named 'final_result'
final_result = f",56.27,Hz,ac_resonance,"Step 1: Identify the given inductance (L) and capacitance (C) values from the question.
Step 2: Convert the capacitance from 20 microfarads (μF) to 20 * 10⁻⁶ farads (F).
Step 3: Use the formula for the resonant frequency (f) of an LC circuit: f = 1 / (2π√(LC)).
Step 4: Substitute the given values into the formula f = 1 / (2π√(0.01 * 250 * 10⁻⁶)) = 56.27 Hz.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
CH041,CH,"An RLC series circuit in resonance has an RMS voltage across the circuit of 100 V, and a pure resistance R=50 Ω. Calculate the power consumed?","# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 200
unit = 'W'

final_result = answer_value
final_result
",200,W,ac_resonance,"Step 1: The problem states an RLC series circuit is in resonance, with an RMS voltage (U) of 100 V and a resistance (R) of 50 Ω.
Step 2: For an RLC series circuit at resonance, the total impedance (Z) is equal to the resistance (R), because the total impedance (Z) is Z = √(R² + (ZL - ZC)²) and the inductive reactance (ZL) equals the capacitive reactance (ZC).
Step 3: The formula for power consumed (P) in an AC circuit can be given as P = U² / Z. Since Z = R at resonance, the formula simplifies to P = U² / R.
Step 4: Substitute the given values into the formula: P = 100² / 50 = 200 W.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
CH042,CH,A resonant circuit has a voltage U = 120 V and a resistance R = 30 Ω. Calculate the power.,"# Given values
U = 120  # voltage in Volts
R = 30   # resistance in Ohms

# Calculate power P
P = U**2 / R

# The final result is stored in the variable 'final_result'
final_result = P",480,W,ac_resonance,"Step 1: Identify the given voltage U = 120 V and resistance R = 30 Ω.
Step 2: In a resonant circuit, the impedance is purely resistive, meaning the power can be calculated using the formula P = U² / R.
Step 3: Substitute the values: P = 120² / 30 = 480 W.
Step 4: The power of the resonant circuit is 480 W.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
CH043,CH,An RLC series circuit is at resonance with an applied voltage of 220 V and a resistance R = 220 Ω. Determine the power consumption.,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 220
unit = 'W'

final_result = answer_value
final_result
",220,W,ac_resonance,"Step 1: Identify the given values from the question: Applied voltage U = 220 V and Resistance R = 220 Ω.
Step 2: Recognize that for an RLC series circuit at resonance, the total impedance (Z) is Z = √(R² + (ZL - ZC)²) and the inductive reactance (ZL) equals the capacitive reactance (ZC).
Step 3: The formula for power consumed (P) in an AC circuit can be given as P = U² / Z. Since Z = R at resonance, the formula simplifies to P = U² / R.
Step 4: Substitute the given values into the formula: P = 220² / 220 = 220 W.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
CH044,CH,Calculate the power consumed in a resonant circuit with R = 40 Ω and U = 80 V.,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 160
unit = 'W'

final_result = answer_value
final_result
",160,W,ac_resonance,"Step 1: In a resonant circuit, the total impedance is purely resistive, meaning the impedance (Z) is equal to the resistance (R).
Step 2: The given resistance is R = 40 Ω and the voltage is U = 80 V.
Step 3: The power consumed (P) in a circuit can be calculated using the formula P = U² / R.
Step 4: Substitute the given values into the formula: P = 80² / 40 = 160 W.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
CH045,CH,A resonant RLC circuit has a resistance R = 25 Ω and an applied voltage U = 100 V. What is the power of the circuit?,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 400
unit = 'W'

final_result = answer_value
final_result
",400,W,ac_resonance,"Step 1: Identify the given values: Resistance R = 25 Ω and Applied Voltage U = 100 V.
Step 2: Recall that for a resonant RLC circuit, the total impedance (Z) is equal to the resistance (R).
Step 3: Therefore, the impedance Z = R = 25 Ω.
Step 4: Use the formula for power (P) in an AC circuit, which is P = U² / R = 100² / 25 = 400 W.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
CH046,CH,An RLC resonant circuit has an RMS voltage of 150 V and a resistance R of 75 Ω. Calculate the power consumption.,"# Given values
V_rms = 150  # in Volts
R = 75       # in Ohms

# Calculate the average power at resonance
P_avg = (V_rms**2) / R

# The final result is stored in this variable
final_result = P_avg",300,W,ac_resonance,"Step 1: Identify the given values: RMS voltage (U) = 150 V and resistance (R) = 75 Ω.
Step 2: For an RLC circuit at resonance, the total impedance (Z) of the circuit is equal to the resistance (R). So, Z = R = 75 Ω.
Step 3: The formula for power consumed (P) in an AC circuit is P = U² / R.
Step 4: Substitute the values into the formula: P = 150² / 75 = 300 W.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
CH048,CH,"In a resonant RLC circuit, the RMS voltage is U=200 V, and the resistance R=400 Ω. Determine the power.","# Given values
U_rms = 200  # in Volts
R = 400       # in Ohms

# Calculate the power
P = (U_rms**2) / R

# The final result is the power of the circuit at resonance, in Watts
final_result = P",100,W,ac_resonance,"Step 1: In a resonant RLC circuit, the impedance (Z) is equal to the resistance (R), so Z = 400 Ω.
Step 2: The formula for power (P) in an AC circuit at resonance is P = U² / R, where U is the RMS voltage.
Step 3: Substitute the given values, U = 200 V and R = 400 Ω, into the formula.
Step 4: Calculate the power: P = 200² / 400 = 100 W.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
CH049,CH,A resonant circuit has a pure resistance of 10 Ω and an RMS voltage of 50 V. What is the power consumed?,"# Given values
V_rms = 50  # in Volts
R = 10       # in Ohms

# Calculate the power
P = (V_rms**2) / R

final_result = P",250,W,ac_resonance,"Step 1: Identify the given values from the question: the pure resistance (R) is 10 Ω and the RMS voltage (U) is 50 V.
Step 2: Recall that in a resonant circuit, the total impedance is purely resistive, meaning Z = R = 10 Ω.
Step 3: Use the formula for power (P) consumed in a resistive AC circuit, which is P = U² / R.
Step 4: Substitute the given values into the formula: P = 50² / 10 = 250 W.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
CH050,CH,An RLC series circuit is in resonance with an applied voltage U = 110 V and resistance R = 110 Ω. What is the power consumed?,"# Given values
U = 110  # applied voltage in Volts
R = 110  # resistance in Ohms

# Calculate the power consumed
P = U**2 / R

# The final result is stored in this variable
final_result = P",110,W,ac_resonance,"Step 1: Identify the applied voltage U = 110 V and the resistance R = 110 Ω.
Step 2: Recall that in a resonant circuit, the total impedance is purely resistive, meaning Z = R = 110 Ω.
Step 3: Use the formula for power (P) consumed in a resistive AC circuit, which is P = U² / R.
Step 4: Substitute the given values into the formula: P = 110² / 110 = 110 W.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
CH051,CH,"In an RLC resonant circuit, R = 60 Ω, U = 240 V. Calculate the power.","# Given values
U = 240  # in Volts
R = 60   # in Ohms

# Calculate the power
P = U**2 / R

# The final result is stored in this variable
final_result = P",960,W,ac_resonance,"Step 1: Identify the given values: Resistance (R) = 60 Ω and Voltage (U) = 240 V.
Step 2: Recall that in an RLC resonant circuit, the impedance (Z) of the circuit is equal to the resistance (R).
Step 3: Use the formula for power (P) consumed in a resistive AC circuit, which is P = U² / R.
Step 4: Substitute the given values into the formula: P = 240² / 60 = 960 W.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
CH052,CH,What is the power consumed by a resonant circuit with U=90 V and R=45 Ω?,"# Given values
U = 90  # in Volts
R = 45  # in Ohms

# Calculate the power
P = U**2 / R
final_result = P",180,W,ac_resonance,"Step 1: Identify the given values: the voltage (U) is 90 V and the resistance (R) is 45 Ω.
Step 2: Recall that in an RLC resonant circuit, the impedance (Z) of the circuit is equal to the resistance (R).
Step 3: Use the formula for power (P) consumed in a resistive AC circuit, which is P = U² / R.
Step 4: Substitute the given values into the formula: P = 90² / 45 = 180 W.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
CH053,CH,An RLC resonant circuit has an RMS voltage of 24 V and a resistance R = 8 Ω. What is the power consumed?,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 72
unit = 'W'

final_result = answer_value
final_result
",72,W,ac_resonance,"Step 1: The RMS voltage across the RLC resonant circuit is given as U = 24 V and The resistance of the circuit is given as R = 8 Ω..
Step 2: Recall that in an RLC resonant circuit, the impedance (Z) of the circuit is equal to the resistance (R).
Step 3: Use the formula for power (P) consumed in a resistive AC circuit, which is P = U² / R.
Step 4: Substitute the given values into the formula: P = 24² / 8 = 72 W.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
CH054,CH,A resonant circuit has a voltage (U) of 300 V and a resistance (R) of 100 Ω. What is the power consumed?,"# Given values
U = 300  # in Volts
R = 100  # in Ohms

# Calculate the power
P = (U**2) / R

# The final result is stored in this variable
final_result = P",900,W,ac_resonance,"Step 1: Identify the given voltage (U) is 300 V and resistance (R) is 100 Ω.
Step 2: Recall that in an RLC resonant circuit, the impedance (Z) of the circuit is equal to the resistance (R).
Step 3: For a resonant circuit, the power consumed (P) can be calculated using the formula P = U² / R.
Step 4: Substitute the given values into the formula: P = 300² / 100 = 900 W.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
