id,prefix,topic,answer,unit,reject_reason,detail,question
CHLT013,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"Consider a series RLC circuit with R=35 Ω, L=0.5 H, C=2 μF. When supplied with an AC current at a frequency of 70 Hz, does the circuit resonate?"
CHLT014,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"A series RLC circuit has R=75 Ω, L=0.2 H, C=40 μF. Is 56.3 Hz the resonant frequency?"
CHLT015,CHLT,capacitor,No,-,non_numeric_or_unitless,,"A circuit consists of an inductor L=0.3 H, a capacitor C=5 μF, and a resistor R=12 Ω. When operating at f=100 Hz, does the circuit resonate?"
CHLT016,CHLT,capacitor,Yes,-,non_numeric_or_unitless,,"A series circuit contains a resistor R=90 Ω, an inductor L=0.25 H, and a capacitor C=100 μF. Does the circuit resonate at a frequency of 31.8 Hz?"
CHLT017,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"In a series RLC circuit with R=30 Ω, L=1 H, C=1 μF, does resonance occur at f=159 Hz?"
CHLT018,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An AC circuit has R=18 Ω, L=0.8 H, and C=3 μF. At a frequency of 100 Hz, does electrical resonance occur?"
CHLT019,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"Does a series RLC circuit with R=20 Ω, L=0.1 H, C=50 μF resonate at f=71 Hz?"
CHLT020,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An AC circuit consists of R=10 Ω, L=0.05 H, C=100 μF. When the frequency is 225 Hz, does resonance occur?"
CHLT021,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 20 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 50.33 Hz, does the circuit reach electrical resonance?"
CHLT022,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 30 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 50.33 Hz, does the circuit reach electrical resonance?"
CHLT023,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 40 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 100.66 Hz, does the circuit reach electrical resonance?"
CHLT024,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 50 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 79.58 Hz, does the circuit reach electrical resonance?"
CHLT025,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 60 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 53.05 Hz, does the circuit reach electrical resonance?"
CHLT026,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 20 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 62.91 Hz, does the circuit reach electrical resonance?"
CHLT027,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 30 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 50.33 Hz, does the circuit reach electrical resonance?"
CHLT028,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 40 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 50.33 Hz, does the circuit reach electrical resonance?"
CHLT029,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 50 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 100.66 Hz, does the circuit reach electrical resonance?"
CHLT030,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 60 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 79.58 Hz, does the circuit reach electrical resonance?"
CHLT031,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 20 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 53.05 Hz, does the circuit reach electrical resonance?"
CHLT032,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 30 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 62.91 Hz, does the circuit reach electrical resonance?"
CHLT033,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 40 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 50.33 Hz, does the circuit reach electrical resonance?"
CHLT034,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 50 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 50.33 Hz, does the circuit reach electrical resonance?"
CHLT035,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 60 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 100.66 Hz, does the circuit reach electrical resonance?"
CHLT036,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 20 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 79.58 Hz, does the circuit reach electrical resonance?"
CHLT037,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 30 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 53.05 Hz, does the circuit reach electrical resonance?"
CHLT038,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 40 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 62.91 Hz, does the circuit reach electrical resonance?"
CHLT039,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 50 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 50.33 Hz, does the circuit reach electrical resonance?"
CHLT040,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 60 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 50.33 Hz, does the circuit reach electrical resonance?"
CHLT041,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 20 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 100.66 Hz, does the circuit reach electrical resonance?"
CHLT042,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 30 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 79.58 Hz, does the circuit reach electrical resonance?"
CHLT043,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 40 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 53.05 Hz, does the circuit reach electrical resonance?"
CHLT044,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 50 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 62.91 Hz, does the circuit reach electrical resonance?"
CHLT045,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 60 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 50.33 Hz, does the circuit reach electrical resonance?"
CHLT046,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 20 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 50.33 Hz, does the circuit reach electrical resonance?"
CHLT047,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 30 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 100.66 Hz, does the circuit reach electrical resonance?"
CHLT048,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 40 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 79.58 Hz, does the circuit reach electrical resonance?"
CHLT049,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 50 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 53.05 Hz, does the circuit reach electrical resonance?"
CHLT050,CHLT,ac_resonance,Yes,-,non_numeric_or_unitless,,"An RLC series circuit has R = 60 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 62.91 Hz, does the circuit reach electrical resonance?"
CHLT051,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 20 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?"
CHLT052,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 30 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?"
CHLT053,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 40 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 118.78 Hz, does the circuit reach electrical resonance?"
CHLT054,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 50 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 93.9 Hz, does the circuit reach electrical resonance?"
CHLT055,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 60 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 62.6 Hz, does the circuit reach electrical resonance?"
CHLT056,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 20 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 74.24 Hz, does the circuit reach electrical resonance?"
CHLT057,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 30 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?"
CHLT058,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 40 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?"
CHLT059,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 50 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 118.78 Hz, does the circuit reach electrical resonance?"
CHLT060,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 60 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 93.9 Hz, does the circuit reach electrical resonance?"
CHLT061,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 20 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 62.6 Hz, does the circuit reach electrical resonance?"
CHLT062,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 30 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 74.24 Hz, does the circuit reach electrical resonance?"
CHLT063,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 40 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?"
CHLT064,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 50 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?"
CHLT065,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 60 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 118.78 Hz, does the circuit reach electrical resonance?"
CHLT066,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 20 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 93.9 Hz, does the circuit reach electrical resonance?"
CHLT067,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 30 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 62.6 Hz, does the circuit reach electrical resonance?"
CHLT068,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 40 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 74.24 Hz, does the circuit reach electrical resonance?"
CHLT069,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 50 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?"
CHLT070,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 60 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?"
CHLT071,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 20 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 118.78 Hz, does the circuit reach electrical resonance?"
CHLT072,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 30 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 93.9 Hz, does the circuit reach electrical resonance?"
CHLT073,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 40 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 62.6 Hz, does the circuit reach electrical resonance?"
CHLT074,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 50 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 74.24 Hz, does the circuit reach electrical resonance?"
CHLT075,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 60 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?"
CHLT076,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 20 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?"
CHLT077,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 30 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 118.78 Hz, does the circuit reach electrical resonance?"
CHLT078,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 40 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 93.9 Hz, does the circuit reach electrical resonance?"
CHLT079,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 50 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 62.6 Hz, does the circuit reach electrical resonance?"
CHLT080,CHLT,ac_resonance,No,-,non_numeric_or_unitless,,"An RLC series circuit has R = 60 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 74.24 Hz, does the circuit reach electrical resonance?"
DDT132,DDT,induction,0.00754,T,constant_answer_code,,"A solenoid is 1 m long, has 2000 turns of wire, and a current of 3 A flows through it. Calculate the magnetic field inside the solenoid."
DDT139,DDT,induction,2.51,J/m³,constant_answer_code,,"A solenoid has a cross-sectional area of 4 cm², a turn density of 1000 turns/m, and carries a current of 2 A. Calculate the magnetic field energy density inside the solenoid."
DDT140,DDT,induction,Approximately zero,-,non_numeric_or_unitless,,"In an ideal solenoid, what are the characteristics of the external magnetic field?"
DDT143,DDT,induction,An induced electromotive force (EMF) in the opposite direction appears,-,non_numeric_or_unitless,,What happens in an ideal solenoid when the current is suddenly disconnected?
